0 	 -24.00000000 	 -4.00000000 
1 	 -44.00000000 	 4.00000000 
2 	 -16.00000000 	 10.00000000 
3 	 -28.00000000 	 12.00000000 
4 	 -40.00000000 	 -8.00000000 
5 	 -40.00000000 	 12.00000000 
6 	 -20.00000000 	 -12.00000000 
7 	 -36.00000000 	 8.00000000 
8 	 -44.00000000 	 -2.00000000 
9 	 -12.00000000 	 8.00000000 
10 	 -20.00000000 	 -16.00000000 
11 	 -8.00000000 	 0.00000000 
12 	 -32.00000000 	 -6.00000000 
13 	 -8.00000000 	 2.00000000 
14 	 -36.00000000 	 -16.00000000 
15 	 -16.00000000 	 14.00000000 
16 	 -32.00000000 	 2.00000000 
17 	 -32.00000000 	 -4.00000000 
18 	 -40.00000000 	 14.00000000 
19 	 -36.00000000 	 4.00000000 
20 	 -40.00000000 	 -12.00000000 
21 	 -64.00000000 	 -24.00000000 
22 	 -24.00000000 	 -8.00000000 
23 	 -24.00000000 	 -16.00000000 
24 	 -44.00000000 	 22.00000000 
25 	 -40.00000000 	 2.00000000 
26 	 -16.00000000 	 8.00000000 
27 	 -24.00000000 	 -6.00000000 
28 	 -8.00000000 	 6.00000000 
29 	 -40.00000000 	 0.00000000 
30 	 -28.00000000 	 -28.00000000 
31 	 -16.00000000 	 8.00000000 
32 	 -24.00000000 	 -4.00000000 
33 	 4.00000000 	 -10.00000000 
34 	 -24.00000000 	 -2.00000000 
35 	 -40.00000000 	 -20.00000000 
36 	 -24.00000000 	 14.00000000 
37 	 -44.00000000 	 -14.00000000 
38 	 -60.00000000 	 34.00000000 
39 	 -16.00000000 	 20.00000000 
40 	 -28.00000000 	 -4.00000000 
41 	 -32.00000000 	 12.00000000 
42 	 -20.00000000 	 -2.00000000 
43 	 -24.00000000 	 18.00000000 
44 	 -28.00000000 	 20.00000000 
45 	 -24.00000000 	 6.00000000 
46 	 -28.00000000 	 -14.00000000 
47 	 -20.00000000 	 0.00000000 
48 	 -28.00000000 	 10.00000000 
49 	 -32.00000000 	 -24.00000000 
50 	 -36.00000000 	 22.00000000 
51 	 -52.00000000 	 4.00000000 
52 	 -40.00000000 	 -12.00000000 
53 	 -16.00000000 	 0.00000000 
54 	 -72.00000000 	 -36.00000000 
55 	 -32.00000000 	 6.00000000 
56 	 -8.00000000 	 8.00000000 
57 	 -32.00000000 	 0.00000000 
58 	 -68.00000000 	 22.00000000 
59 	 -12.00000000 	 -2.00000000 
60 	 -20.00000000 	 -4.00000000 
61 	 -28.00000000 	 2.00000000 
62 	 -36.00000000 	 24.00000000 
63 	 -12.00000000 	 6.00000000 
64 	 -32.00000000 	 22.00000000 
65 	 -40.00000000 	 6.00000000 
66 	 -56.00000000 	 -24.00000000 
67 	 -36.00000000 	 2.00000000 
68 	 -28.00000000 	 6.00000000 
69 	 -16.00000000 	 -4.00000000 
70 	 -40.00000000 	 -8.00000000 
71 	 -24.00000000 	 14.00000000 
72 	 -48.00000000 	 -28.00000000 
73 	 -28.00000000 	 2.00000000 
74 	 -36.00000000 	 -10.00000000 
75 	 -28.00000000 	 -12.00000000 
76 	 -28.00000000 	 -18.00000000 
77 	 -20.00000000 	 0.00000000 
78 	 -36.00000000 	 -12.00000000 
79 	 -20.00000000 	 -4.00000000 
80 	 -40.00000000 	 -22.00000000 
81 	 -20.00000000 	 -28.00000000 
82 	 -32.00000000 	 24.00000000 
83 	 -32.00000000 	 8.00000000 
84 	 -44.00000000 	 22.00000000 
85 	 -28.00000000 	 -16.00000000 
86 	 -24.00000000 	 0.00000000 
87 	 -52.00000000 	 30.00000000 
88 	 -44.00000000 	 -2.00000000 
89 	 -32.00000000 	 0.00000000 
90 	 -28.00000000 	 -20.00000000 
91 	 -44.00000000 	 -14.00000000 
92 	 -16.00000000 	 4.00000000 
93 	 -32.00000000 	 22.00000000 
94 	 -44.00000000 	 -18.00000000 
