0 	 -36.00000000 	 4.00000000 
1 	 -52.00000000 	 24.00000000 
2 	 -40.00000000 	 -26.00000000 
3 	 -56.00000000 	 30.00000000 
4 	 -56.00000000 	 -32.00000000 
5 	 -72.00000000 	 -44.00000000 
6 	 -60.00000000 	 18.00000000 
7 	 -60.00000000 	 -12.00000000 
8 	 -32.00000000 	 -26.00000000 
9 	 -40.00000000 	 -12.00000000 
10 	 -40.00000000 	 -20.00000000 
11 	 -52.00000000 	 36.00000000 
12 	 -40.00000000 	 22.00000000 
13 	 -28.00000000 	 -18.00000000 
14 	 -44.00000000 	 24.00000000 
15 	 -60.00000000 	 -26.00000000 
16 	 -48.00000000 	 -30.00000000 
17 	 -56.00000000 	 -12.00000000 
18 	 -60.00000000 	 -26.00000000 
19 	 -64.00000000 	 -30.00000000 
20 	 -36.00000000 	 0.00000000 
21 	 -96.00000000 	 50.00000000 
22 	 -88.00000000 	 -50.00000000 
23 	 -60.00000000 	 -36.00000000 
24 	 -56.00000000 	 -6.00000000 
25 	 -56.00000000 	 -16.00000000 
26 	 -44.00000000 	 -6.00000000 
27 	 -76.00000000 	 -48.00000000 
28 	 -76.00000000 	 48.00000000 
29 	 -88.00000000 	 -48.00000000 
30 	 -52.00000000 	 -24.00000000 
31 	 -44.00000000 	 0.00000000 
32 	 -80.00000000 	 -32.00000000 
33 	 -56.00000000 	 -34.00000000 
34 	 -32.00000000 	 -26.00000000 
35 	 -64.00000000 	 -30.00000000 
36 	 -56.00000000 	 -26.00000000 
37 	 -48.00000000 	 4.00000000 
38 	 -40.00000000 	 4.00000000 
39 	 -44.00000000 	 -2.00000000 
40 	 -36.00000000 	 -6.00000000 
41 	 -44.00000000 	 12.00000000 
42 	 -52.00000000 	 6.00000000 
43 	 -60.00000000 	 40.00000000 
44 	 -72.00000000 	 -38.00000000 
45 	 -68.00000000 	 -40.00000000 
46 	 -76.00000000 	 46.00000000 
47 	 -64.00000000 	 30.00000000 
48 	 -64.00000000 	 -16.00000000 
49 	 -92.00000000 	 52.00000000 
50 	 -56.00000000 	 -36.00000000 
51 	 -28.00000000 	 18.00000000 
52 	 -48.00000000 	 -18.00000000 
53 	 -36.00000000 	 8.00000000 
54 	 -56.00000000 	 24.00000000 
55 	 -28.00000000 	 18.00000000 
56 	 -52.00000000 	 34.00000000 
57 	 -44.00000000 	 -28.00000000 
58 	 -40.00000000 	 10.00000000 
59 	 -68.00000000 	 38.00000000 
60 	 -84.00000000 	 46.00000000 
61 	 -44.00000000 	 16.00000000 
62 	 -44.00000000 	 -6.00000000 
63 	 -64.00000000 	 -26.00000000 
64 	 -48.00000000 	 -12.00000000 
65 	 -48.00000000 	 -10.00000000 
66 	 -36.00000000 	 -18.00000000 
67 	 -76.00000000 	 -40.00000000 
68 	 -48.00000000 	 2.00000000 
69 	 -36.00000000 	 -8.00000000 
70 	 -68.00000000 	 38.00000000 
71 	 -44.00000000 	 12.00000000 
72 	 -64.00000000 	 34.00000000 
73 	 -32.00000000 	 -2.00000000 
74 	 -48.00000000 	 6.00000000 
75 	 -68.00000000 	 -42.00000000 
76 	 -56.00000000 	 -34.00000000 
77 	 -48.00000000 	 -2.00000000 
78 	 -68.00000000 	 36.00000000 
79 	 -60.00000000 	 34.00000000 
80 	 -48.00000000 	 -20.00000000 
81 	 -44.00000000 	 -36.00000000 
82 	 -44.00000000 	 6.00000000 
83 	 -72.00000000 	 -38.00000000 
84 	 -76.00000000 	 42.00000000 
85 	 -56.00000000 	 -30.00000000 
86 	 -80.00000000 	 -40.00000000 
87 	 -68.00000000 	 36.00000000 
88 	 -64.00000000 	 -8.00000000 
89 	 -72.00000000 	 -38.00000000 
90 	 -72.00000000 	 -44.00000000 
91 	 -40.00000000 	 -2.00000000 
92 	 -76.00000000 	 -2.00000000 
93 	 -52.00000000 	 -20.00000000 
94 	 -84.00000000 	 46.00000000 
95 	 -92.00000000 	 -50.00000000 
96 	 -56.00000000 	 -40.00000000 
97 	 -60.00000000 	 28.00000000 
98 	 -60.00000000 	 26.00000000 
99 	 -40.00000000 	 6.00000000 
100 	 -68.00000000 	 -26.00000000 
101 	 -68.00000000 	 40.00000000 
102 	 -32.00000000 	 16.00000000 
103 	 -52.00000000 	 -18.00000000 
104 	 -48.00000000 	 2.00000000 
105 	 -44.00000000 	 -8.00000000 
106 	 -56.00000000 	 30.00000000 
107 	 -68.00000000 	 34.00000000 
