0 	 -120.00000000 	 -62.00000000 
1 	 -112.00000000 	 -58.00000000 
2 	 -128.00000000 	 -64.00000000 
3 	 -128.00000000 	 -64.00000000 
4 	 -104.00000000 	 -54.00000000 
5 	 -120.00000000 	 -62.00000000 
6 	 -120.00000000 	 -62.00000000 
7 	 -100.00000000 	 -56.00000000 
8 	 -120.00000000 	 -62.00000000 
9 	 -120.00000000 	 -62.00000000 
10 	 -128.00000000 	 -64.00000000 
11 	 -120.00000000 	 -62.00000000 
12 	 -112.00000000 	 -60.00000000 
13 	 -120.00000000 	 -62.00000000 
14 	 -128.00000000 	 -64.00000000 
15 	 -128.00000000 	 -64.00000000 
16 	 -128.00000000 	 -64.00000000 
17 	 -108.00000000 	 -58.00000000 
18 	 -128.00000000 	 -64.00000000 
19 	 -92.00000000 	 -50.00000000 
20 	 -128.00000000 	 -64.00000000 
21 	 -128.00000000 	 -64.00000000 
22 	 -120.00000000 	 -62.00000000 
23 	 -128.00000000 	 -64.00000000 
24 	 -120.00000000 	 -62.00000000 
25 	 -116.00000000 	 -60.00000000 
26 	 -128.00000000 	 -64.00000000 
27 	 -128.00000000 	 -64.00000000 
28 	 -128.00000000 	 -64.00000000 
29 	 -100.00000000 	 -54.00000000 
30 	 -108.00000000 	 -58.00000000 
31 	 -116.00000000 	 -60.00000000 
32 	 -104.00000000 	 -58.00000000 
33 	 -120.00000000 	 -62.00000000 
34 	 -128.00000000 	 -64.00000000 
35 	 -120.00000000 	 -62.00000000 
36 	 -112.00000000 	 -60.00000000 
37 	 -108.00000000 	 -58.00000000 
38 	 -112.00000000 	 -60.00000000 
39 	 -120.00000000 	 -62.00000000 
40 	 -112.00000000 	 -58.00000000 
41 	 -128.00000000 	 -64.00000000 
42 	 -112.00000000 	 -60.00000000 
43 	 -108.00000000 	 -58.00000000 
44 	 -116.00000000 	 -60.00000000 
45 	 -112.00000000 	 -60.00000000 
46 	 -120.00000000 	 -62.00000000 
47 	 -128.00000000 	 -64.00000000 
48 	 -128.00000000 	 -64.00000000 
49 	 -120.00000000 	 -62.00000000 
50 	 -108.00000000 	 -58.00000000 
51 	 -104.00000000 	 -56.00000000 
52 	 -112.00000000 	 -60.00000000 
53 	 -116.00000000 	 -60.00000000 
54 	 -116.00000000 	 -60.00000000 
55 	 -116.00000000 	 -60.00000000 
56 	 -128.00000000 	 -64.00000000 
57 	 -128.00000000 	 -64.00000000 
58 	 -120.00000000 	 -62.00000000 
59 	 -128.00000000 	 -64.00000000 
60 	 -120.00000000 	 -62.00000000 
61 	 -128.00000000 	 -64.00000000 
62 	 -128.00000000 	 -64.00000000 
63 	 -120.00000000 	 -62.00000000 
64 	 -108.00000000 	 -58.00000000 
65 	 -112.00000000 	 -60.00000000 
66 	 -108.00000000 	 -58.00000000 
67 	 -120.00000000 	 -62.00000000 
68 	 -120.00000000 	 -62.00000000 
69 	 -128.00000000 	 -64.00000000 
70 	 -120.00000000 	 -62.00000000 
71 	 -128.00000000 	 -64.00000000 
72 	 -120.00000000 	 -62.00000000 
73 	 -128.00000000 	 -64.00000000 
74 	 -128.00000000 	 -64.00000000 
75 	 -120.00000000 	 -62.00000000 
76 	 -120.00000000 	 -62.00000000 
77 	 -128.00000000 	 -64.00000000 
78 	 -128.00000000 	 -64.00000000 
79 	 -128.00000000 	 -64.00000000 
80 	 -108.00000000 	 -58.00000000 
81 	 -112.00000000 	 -60.00000000 
82 	 -120.00000000 	 -62.00000000 
83 	 -128.00000000 	 -64.00000000 
84 	 -128.00000000 	 -64.00000000 
85 	 -116.00000000 	 -60.00000000 
86 	 -128.00000000 	 -64.00000000 
87 	 -116.00000000 	 -60.00000000 
88 	 -128.00000000 	 -64.00000000 
89 	 -120.00000000 	 -62.00000000 
90 	 -128.00000000 	 -64.00000000 
91 	 -116.00000000 	 -60.00000000 
92 	 -108.00000000 	 -58.00000000 
93 	 -100.00000000 	 -54.00000000 
94 	 -128.00000000 	 -64.00000000 
95 	 -120.00000000 	 -62.00000000 
96 	 -128.00000000 	 -64.00000000 
97 	 -116.00000000 	 -60.00000000 
98 	 -128.00000000 	 -64.00000000 
99 	 -128.00000000 	 -64.00000000 
100 	 -120.00000000 	 -62.00000000 
101 	 -128.00000000 	 -64.00000000 
102 	 -120.00000000 	 -62.00000000 
103 	 -120.00000000 	 -62.00000000 
104 	 -104.00000000 	 -56.00000000 
105 	 -112.00000000 	 -60.00000000 
106 	 -96.00000000 	 -52.00000000 
107 	 -116.00000000 	 -60.00000000 
108 	 -120.00000000 	 -62.00000000 
109 	 -104.00000000 	 -54.00000000 
110 	 -120.00000000 	 -62.00000000 
111 	 -128.00000000 	 -64.00000000 
112 	 -128.00000000 	 -64.00000000 
113 	 -128.00000000 	 -64.00000000 
114 	 -120.00000000 	 -62.00000000 
115 	 -112.00000000 	 -56.00000000 
116 	 -120.00000000 	 -62.00000000 
117 	 -100.00000000 	 -56.00000000 
118 	 -100.00000000 	 -54.00000000 
119 	 -100.00000000 	 -52.00000000 
120 	 -128.00000000 	 -64.00000000 
121 	 -100.00000000 	 -56.00000000 
122 	 -116.00000000 	 -60.00000000 
123 	 -100.00000000 	 -56.00000000 
124 	 -112.00000000 	 -60.00000000 
125 	 -128.00000000 	 -64.00000000 
126 	 -120.00000000 	 -62.00000000 
127 	 -128.00000000 	 -64.00000000 
128 	 -128.00000000 	 -64.00000000 
129 	 -128.00000000 	 -64.00000000 
130 	 -128.00000000 	 -64.00000000 
131 	 -128.00000000 	 -64.00000000 
132 	 -112.00000000 	 -58.00000000 
133 	 -128.00000000 	 -64.00000000 
134 	 -116.00000000 	 -60.00000000 
135 	 -128.00000000 	 -64.00000000 
136 	 -116.00000000 	 -60.00000000 
137 	 -120.00000000 	 -62.00000000 
138 	 -128.00000000 	 -64.00000000 
139 	 -120.00000000 	 -62.00000000 
140 	 -128.00000000 	 -64.00000000 
141 	 -128.00000000 	 -64.00000000 
142 	 -116.00000000 	 -60.00000000 
143 	 -108.00000000 	 -58.00000000 
144 	 -120.00000000 	 -62.00000000 
