-1.0 -2.6933025098727885 -2.784229637479631 3.3078518473005842
-1.0 -2.6933025098727885 -2.784229637479631 3.3078518473005842
-1.0 -2.6933025098727885 -2.784229637479631 3.3078518473005842
-1.0 -2.6933025098727885 -2.784229637479631 3.3078518473005842
-1.0 -2.6933025098727885 -2.784229637479631 3.3078518473005842
-1.0 -2.6933025098727885 -2.784229637479631 3.3078518473005842
-1.0 -2.6933025098727885 -2.784229637479631 3.3078518473005842
-1.0 -2.6933025098727885 -2.784229637479631 3.3078518473005842
-1.0 -2.6933025098727885 -2.784229637479631 3.3078518473005842
-1.0 -2.6933025098727885 -2.784229637479631 3.3078518473005842
-1.0 -2.6933025098727885 -2.784229637479631 3.3078518473005842
-1.0 -2.6933025098727885 -2.784229637479631 3.3078518473005842
-0.9955555555555555 -2.6806176672233133 -2.770672506436748 3.2378405879186456
-0.9977777777777779 -2.7024724535429274 -2.791457538733501 3.2642927846806984
-0.9955555555555555 -2.676098163459278 -2.765475717487687 3.3459952103613206
-1.0 -2.6933025098727885 -2.784229637479631 3.3078518473005842
-0.9977777777777779 -2.6964136229025826 -2.7856765620701722 3.301854254236072
-0.9977777777777779 -2.689412455101449 -2.782127100368149 3.293768413447344
-1.0 -2.6933025098727885 -2.784229637479631 3.3078518473005842
-0.9955555555555555 -2.6886467921498625 -2.7800385850530382 3.2631093870264802
-0.9977777777777779 -2.692276357384908 -2.782827080749294 3.298453156310458
-1.0 -2.6933025098727885 -2.784229637479631 3.3078518473005842
-1.0 -2.6933025098727885 -2.784229637479631 3.3078518473005842
-1.0 -2.6933025098727885 -2.784229637479631 3.3078518473005842
-1.0 -2.6933025098727885 -2.784229637479631 3.3078518473005842
-0.9977777777777779 -2.680354655080127 -2.772067484548516 3.2221770994051946
-0.9977777777777779 -2.6405617878211163 -2.733956195592626 3.3044491026772493
-1.0 -2.6933025098727885 -2.784229637479631 3.3078518473005842
-1.0 -2.6933025098727885 -2.784229637479631 3.3078518473005842
-1.0 -2.6933025098727885 -2.784229637479631 3.3078518473005842
-1.0 -2.6933025098727885 -2.784229637479631 3.3078518473005842
-1.0 -2.6933025098727885 -2.784229637479631 3.3078518473005842
-1.0 -2.6933025098727885 -2.784229637479631 3.3078518473005842
-1.0 -2.6933025098727885 -2.784229637479631 3.3078518473005842
-1.0 -2.6933025098727885 -2.784229637479631 3.3078518473005842
-1.0 -2.6933025098727885 -2.784229637479631 3.3078518473005842
-0.9977777777777779 -2.6655617725271887 -2.755615221032599 3.2837844097955244
-1.0 -2.6933025098727885 -2.784229637479631 3.3078518473005842
-1.0 -2.6933025098727885 -2.784229637479631 3.3078518473005842
-1.0 -2.6933025098727885 -2.784229637479631 3.3078518473005842
-1.0 -2.6933025098727885 -2.784229637479631 3.3078518473005842
-1.0 -2.6933025098727885 -2.784229637479631 3.3078518473005842
-0.9977777777777779 -2.7174736137871762 -2.809336146935772 3.3383248395343688
-1.0 -2.6933025098727885 -2.784229637479631 3.3078518473005842
-1.0 -2.6933025098727885 -2.784229637479631 3.3078518473005842
-1.0 -2.6933025098727885 -2.784229637479631 3.3078518473005842
-1.0 -2.6933025098727885 -2.784229637479631 3.3078518473005842
-1.0 -2.6933025098727885 -2.784229637479631 3.3078518473005842
-1.0 -2.6933025098727885 -2.784229637479631 3.3078518473005842
-1.0 -2.6933025098727885 -2.784229637479631 3.3078518473005842
-1.0 -2.6933025098727885 -2.784229637479631 3.3078518473005842
-1.0 -2.6933025098727885 -2.784229637479631 3.3078518473005842
-1.0 -2.6933025098727885 -2.784229637479631 3.3078518473005842
-0.9955555555555555 -2.7501521812314915 -2.842519281842413 3.1793067092716614
-1.0 -2.6933025098727885 -2.784229637479631 3.3078518473005842
-1.0 -2.6933025098727885 -2.784229637479631 3.3078518473005842
-1.0 -2.6933025098727885 -2.784229637479631 3.3078518473005842
-0.9977777777777779 -2.730970623251881 -2.8232023251023604 3.3330056251700704
-1.0 -2.6933025098727885 -2.784229637479631 3.3078518473005842
-0.9977777777777779 -2.6788582210415335 -2.7691996081598904 3.311750691304217
-1.0 -2.6933025098727885 -2.784229637479631 3.3078518473005842
-1.0 -2.6933025098727885 -2.784229637479631 3.3078518473005842
-1.0 -2.6933025098727885 -2.784229637479631 3.3078518473005842
-1.0 -2.6933025098727885 -2.784229637479631 3.3078518473005842
-1.0 -2.6933025098727885 -2.784229637479631 3.3078518473005842
-1.0 -2.6933025098727885 -2.784229637479631 3.3078518473005842
-1.0 -2.6933025098727885 -2.784229637479631 3.3078518473005842
-0.9977777777777779 -2.6870438666552667 -2.775507208453355 3.3646617411872173
-1.0 -2.6933025098727885 -2.784229637479631 3.3078518473005842
-1.0 -2.6933025098727885 -2.784229637479631 3.3078518473005842
-0.9977777777777779 -2.7113699457493388 -2.8005521561008275 3.175973266111497
-1.0 -2.6933025098727885 -2.784229637479631 3.3078518473005842
-1.0 -2.6933025098727885 -2.784229637479631 3.3078518473005842
-1.0 -2.6933025098727885 -2.784229637479631 3.3078518473005842
-1.0 -2.6933025098727885 -2.784229637479631 3.3078518473005842
1.0 1.784024341227627 1.840071487376353 -9.514502649908165
1.0 1.784024341227627 1.840071487376353 -9.514502649908165
1.0 1.784024341227627 1.840071487376353 -9.514502649908165
1.0 1.784024341227627 1.840071487376353 -9.514502649908165
1.0 1.784024341227627 1.840071487376353 -9.514502649908165
1.0 1.784024341227627 1.840071487376353 -9.514502649908165
1.0 1.784024341227627 1.840071487376353 -9.514502649908165
1.0 1.784024341227627 1.840071487376353 -9.514502649908165
0.9977777777777779 1.7986938430925736 1.8554752227832325 -9.491940221861812
1.0 1.784024341227627 1.840071487376353 -9.514502649908165
1.0 1.784024341227627 1.840071487376353 -9.514502649908165
1.0 1.784024341227627 1.840071487376353 -9.514502649908165
1.0 1.784024341227627 1.840071487376353 -9.514502649908165
0.9977777777777779 1.742889694539305 1.7987121358603066 -9.4832440288639
1.0 1.784024341227627 1.840071487376353 -9.514502649908165
1.0 1.784024341227627 1.840071487376353 -9.514502649908165
1.0 1.784024341227627 1.840071487376353 -9.514502649908165
1.0 1.784024341227627 1.840071487376353 -9.514502649908165
