0 1.0 1.0
1 1.063459265710651 1.0
2 1.126918531421302 1.0
3 1.190377797131953 1.0
4 1.2538370628426039 1.0
5 1.3172963285532548 1.0
6 1.3807555942639058 1.0
7 1.4442148599745568 1.0
8 1.5076741256852078 1.0
9 1.5711333913958587 1.0
10 1.6345926571065097 1.0
11 1.6980519228171607 1.0
12 1.7615111885278116 1.0
13 1.8249704542384626 1.0
14 1.8884297199491136 1.0
15 1.9518889856597645 1.0
16 2.0153482513704155 1.0
17 2.0788075170810667 0.9960000514984131
18 2.142266782791718 0.9960000514984131
19 2.205726048502369 0.9880000352859497
20 2.3326445799236715 0.9160000681877136
21 2.3961038456343227 0.9960000514984131
22 2.459563111344974 1.0
23 2.523022377055625 1.0
24 2.5864816427662762 1.0
25 2.6499409084769274 1.0
26 2.7134001741875786 1.0
27 2.77685943989823 1.0
28 2.840318705608881 1.0
29 2.903777971319532 1.0
30 2.9672372370301834 1.0
31 3.0306965027408346 1.0
32 3.0941557684514858 1.0
33 3.157615034162137 1.0
34 3.221074299872788 1.0
35 3.2845335655834393 1.0
36 3.3479928312940905 1.0
37 3.4114520970047417 1.0
38 3.474911362715393 1.0
39 3.53837062842604 1.0
