0 	 -12.00000000 
1 	 -8.00000000 
2 	 -16.00000000 
3 	 -12.00000000 
4 	 -4.00000000 
5 	 -4.00000000 
6 	 -16.00000000 
7 	 -4.00000000 
8 	 -8.00000000 
9 	 -16.00000000 
10 	 -16.00000000 
11 	 -12.00000000 
12 	 -12.00000000 
13 	 -8.00000000 
14 	 -12.00000000 
15 	 -16.00000000 
16 	 -8.00000000 
17 	 -12.00000000 
18 	 -8.00000000 
19 	 -8.00000000 
20 	 -16.00000000 
21 	 -8.00000000 
22 	 -8.00000000 
23 	 -8.00000000 
24 	 -12.00000000 
25 	 -8.00000000 
26 	 -8.00000000 
27 	 -16.00000000 
28 	 -8.00000000 
29 	 -16.00000000 
30 	 -8.00000000 
31 	 -16.00000000 
32 	 -12.00000000 
33 	 0.00000000 
34 	 -4.00000000 
35 	 -16.00000000 
36 	 0.00000000 
37 	 -8.00000000 
38 	 -16.00000000 
39 	 -4.00000000 
40 	 -16.00000000 
41 	 -8.00000000 
42 	 -8.00000000 
43 	 -16.00000000 
44 	 -4.00000000 
45 	 -16.00000000 
46 	 -12.00000000 
47 	 -4.00000000 
48 	 -12.00000000 
49 	 -8.00000000 
50 	 -8.00000000 
51 	 -16.00000000 
52 	 -8.00000000 
53 	 -8.00000000 
54 	 -8.00000000 
55 	 -8.00000000 
56 	 -12.00000000 
57 	 -16.00000000 
58 	 -4.00000000 
59 	 -8.00000000 
60 	 -12.00000000 
61 	 -12.00000000 
62 	 -12.00000000 
63 	 -8.00000000 
64 	 -8.00000000 
65 	 -12.00000000 
66 	 -16.00000000 
67 	 -16.00000000 
68 	 -16.00000000 
69 	 0.00000000 
70 	 -8.00000000 
71 	 0.00000000 
72 	 -4.00000000 
73 	 -12.00000000 
74 	 -12.00000000 
75 	 -12.00000000 
76 	 -8.00000000 
77 	 -8.00000000 
78 	 -12.00000000 
79 	 -8.00000000 
80 	 0.00000000 
81 	 -8.00000000 
82 	 -16.00000000 
83 	 0.00000000 
84 	 4.00000000 
85 	 -8.00000000 
86 	 -12.00000000 
87 	 -8.00000000 
88 	 -8.00000000 
89 	 -12.00000000 
90 	 -16.00000000 
