0 	 -8.00000000 
1 	 4.00000000 
2 	 -8.00000000 
3 	 0.00000000 
4 	 -8.00000000 
5 	 -12.00000000 
6 	 -8.00000000 
7 	 0.00000000 
8 	 0.00000000 
9 	 -12.00000000 
10 	 -4.00000000 
11 	 0.00000000 
12 	 -12.00000000 
13 	 -4.00000000 
14 	 -4.00000000 
15 	 -12.00000000 
16 	 -8.00000000 
17 	 -4.00000000 
18 	 -12.00000000 
19 	 -12.00000000 
20 	 0.00000000 
21 	 0.00000000 
22 	 -4.00000000 
23 	 -8.00000000 
24 	 0.00000000 
25 	 4.00000000 
26 	 -12.00000000 
27 	 -16.00000000 
28 	 -12.00000000 
29 	 0.00000000 
30 	 -4.00000000 
31 	 0.00000000 
32 	 0.00000000 
33 	 0.00000000 
34 	 -8.00000000 
35 	 -12.00000000 
36 	 -12.00000000 
37 	 -4.00000000 
38 	 -12.00000000 
39 	 0.00000000 
40 	 -12.00000000 
41 	 -4.00000000 
42 	 -8.00000000 
43 	 0.00000000 
44 	 -8.00000000 
45 	 -8.00000000 
46 	 -12.00000000 
47 	 -8.00000000 
48 	 -4.00000000 
49 	 -8.00000000 
50 	 -8.00000000 
51 	 0.00000000 
52 	 -16.00000000 
53 	 -12.00000000 
54 	 0.00000000 
55 	 0.00000000 
56 	 -8.00000000 
57 	 0.00000000 
58 	 0.00000000 
59 	 -8.00000000 
60 	 -8.00000000 
61 	 -12.00000000 
62 	 0.00000000 
63 	 -8.00000000 
64 	 -12.00000000 
65 	 -4.00000000 
66 	 -12.00000000 
67 	 -4.00000000 
68 	 -8.00000000 
69 	 -8.00000000 
70 	 -8.00000000 
71 	 -12.00000000 
72 	 0.00000000 
73 	 -8.00000000 
74 	 -16.00000000 
75 	 0.00000000 
76 	 -4.00000000 
77 	 -12.00000000 
78 	 0.00000000 
79 	 0.00000000 
80 	 -4.00000000 
81 	 -8.00000000 
82 	 -4.00000000 
83 	 -12.00000000 
84 	 0.00000000 
85 	 -4.00000000 
86 	 -8.00000000 
87 	 0.00000000 
88 	 -4.00000000 
89 	 -12.00000000 
90 	 -8.00000000 
91 	 -12.00000000 
92 	 4.00000000 
93 	 -12.00000000 
94 	 -4.00000000 
95 	 -8.00000000 
96 	 -4.00000000 
97 	 -8.00000000 
98 	 -8.00000000 
99 	 -8.00000000 
100 	 -4.00000000 
101 	 -12.00000000 
102 	 -4.00000000 
103 	 -8.00000000 
104 	 -8.00000000 
105 	 -8.00000000 
106 	 0.00000000 
107 	 0.00000000 
108 	 -4.00000000 
109 	 -4.00000000 
110 	 -8.00000000 
111 	 -4.00000000 
112 	 -8.00000000 
113 	 -4.00000000 
114 	 4.00000000 
115 	 -4.00000000 
116 	 0.00000000 
117 	 -8.00000000 
118 	 -16.00000000 
119 	 -8.00000000 
120 	 -16.00000000 
121 	 -4.00000000 
122 	 -4.00000000 
123 	 -12.00000000 
124 	 -12.00000000 
125 	 -16.00000000 
126 	 -16.00000000 
127 	 0.00000000 
128 	 -12.00000000 
129 	 0.00000000 
130 	 -4.00000000 
131 	 -8.00000000 
132 	 4.00000000 
133 	 0.00000000 
134 	 -8.00000000 
135 	 -8.00000000 
136 	 -16.00000000 
137 	 -4.00000000 
138 	 -4.00000000 
139 	 0.00000000 
140 	 -8.00000000 
141 	 -4.00000000 
142 	 0.00000000 
143 	 -8.00000000 
144 	 -4.00000000 
145 	 -8.00000000 
146 	 -4.00000000 
147 	 -8.00000000 
148 	 -4.00000000 
149 	 -12.00000000 
150 	 -12.00000000 
151 	 -8.00000000 
152 	 -4.00000000 
153 	 -12.00000000 
154 	 -4.00000000 
155 	 -8.00000000 
156 	 0.00000000 
157 	 4.00000000 
158 	 0.00000000 
159 	 -8.00000000 
160 	 0.00000000 
161 	 0.00000000 
162 	 0.00000000 
163 	 0.00000000 
164 	 -4.00000000 
165 	 -8.00000000 
166 	 -8.00000000 
167 	 -4.00000000 
168 	 -4.00000000 
169 	 -4.00000000 
170 	 -8.00000000 
171 	 -12.00000000 
172 	 -8.00000000 
173 	 -8.00000000 
174 	 -12.00000000 
175 	 -4.00000000 
176 	 -12.00000000 
177 	 -4.00000000 
178 	 0.00000000 
179 	 -12.00000000 
180 	 0.00000000 
181 	 -8.00000000 
182 	 -4.00000000 
183 	 -8.00000000 
184 	 -4.00000000 
185 	 -8.00000000 
186 	 -12.00000000 
187 	 -8.00000000 
188 	 -12.00000000 
189 	 -8.00000000 
190 	 -12.00000000 
191 	 0.00000000 
192 	 -4.00000000 
193 	 -4.00000000 
194 	 -12.00000000 
195 	 -8.00000000 
196 	 -4.00000000 
197 	 -8.00000000 
198 	 0.00000000 
199 	 4.00000000 
200 	 0.00000000 
201 	 0.00000000 
202 	 -4.00000000 
203 	 -4.00000000 
204 	 -8.00000000 
205 	 -8.00000000 
206 	 -8.00000000 
207 	 0.00000000 
208 	 -12.00000000 
209 	 -4.00000000 
210 	 -16.00000000 
211 	 -4.00000000 
212 	 -8.00000000 
213 	 -12.00000000 
214 	 -12.00000000 
215 	 -8.00000000 
216 	 0.00000000 
217 	 -8.00000000 
218 	 -8.00000000 
219 	 -4.00000000 
220 	 -8.00000000 
221 	 -8.00000000 
222 	 -12.00000000 
223 	 -8.00000000 
224 	 -8.00000000 
225 	 4.00000000 
226 	 0.00000000 
227 	 0.00000000 
228 	 -4.00000000 
229 	 -4.00000000 
230 	 0.00000000 
231 	 -4.00000000 
232 	 0.00000000 
233 	 -8.00000000 
234 	 0.00000000 
235 	 0.00000000 
236 	 -8.00000000 
237 	 -4.00000000 
238 	 -8.00000000 
239 	 0.00000000 
240 	 0.00000000 
241 	 -4.00000000 
242 	 -8.00000000 
243 	 -4.00000000 
244 	 0.00000000 
245 	 -8.00000000 
246 	 -8.00000000 
247 	 4.00000000 
248 	 -4.00000000 
249 	 -8.00000000 
250 	 -4.00000000 
251 	 0.00000000 
252 	 -12.00000000 
253 	 -8.00000000 
254 	 -12.00000000 
255 	 -8.00000000 
256 	 -12.00000000 
257 	 -4.00000000 
258 	 -8.00000000 
259 	 -12.00000000 
260 	 -4.00000000 
261 	 -8.00000000 
262 	 -4.00000000 
263 	 -8.00000000 
264 	 -4.00000000 
265 	 -12.00000000 
266 	 0.00000000 
267 	 -8.00000000 
268 	 -12.00000000 
269 	 -12.00000000 
270 	 -8.00000000 
271 	 -4.00000000 
272 	 4.00000000 
273 	 0.00000000 
274 	 -4.00000000 
275 	 0.00000000 
276 	 -12.00000000 
277 	 -16.00000000 
278 	 -8.00000000 
279 	 -16.00000000 
280 	 -8.00000000 
281 	 -8.00000000 
282 	 -8.00000000 
283 	 -4.00000000 
284 	 -8.00000000 
285 	 -12.00000000 
286 	 -4.00000000 
287 	 -4.00000000 
288 	 -4.00000000 
289 	 -8.00000000 
290 	 0.00000000 
291 	 -12.00000000 
292 	 -12.00000000 
293 	 0.00000000 
294 	 -8.00000000 
295 	 -8.00000000 
296 	 -4.00000000 
297 	 -8.00000000 
298 	 -4.00000000 
299 	 -4.00000000 
300 	 -4.00000000 
301 	 -4.00000000 
302 	 -16.00000000 
303 	 -4.00000000 
304 	 -12.00000000 
305 	 -8.00000000 
306 	 -4.00000000 
307 	 -12.00000000 
308 	 -8.00000000 
309 	 -12.00000000 
310 	 -4.00000000 
311 	 -4.00000000 
312 	 0.00000000 
313 	 -4.00000000 
314 	 -12.00000000 
315 	 -8.00000000 
316 	 0.00000000 
317 	 -4.00000000 
318 	 -8.00000000 
319 	 -4.00000000 
320 	 -8.00000000 
321 	 0.00000000 
322 	 -8.00000000 
323 	 -4.00000000 
324 	 0.00000000 
325 	 -12.00000000 
326 	 -4.00000000 
327 	 -4.00000000 
328 	 -16.00000000 
329 	 -12.00000000 
330 	 0.00000000 
331 	 -12.00000000 
332 	 -4.00000000 
333 	 0.00000000 
334 	 0.00000000 
335 	 -8.00000000 
336 	 -4.00000000 
337 	 -12.00000000 
338 	 -16.00000000 
339 	 -4.00000000 
340 	 4.00000000 
341 	 -8.00000000 
342 	 -4.00000000 
343 	 -8.00000000 
344 	 -8.00000000 
345 	 -4.00000000 
346 	 -8.00000000 
347 	 -4.00000000 
348 	 -4.00000000 
349 	 0.00000000 
350 	 8.00000000 
351 	 -4.00000000 
352 	 0.00000000 
353 	 0.00000000 
354 	 -4.00000000 
355 	 0.00000000 
356 	 -8.00000000 
357 	 -12.00000000 
358 	 0.00000000 
359 	 -4.00000000 
360 	 -4.00000000 
361 	 -4.00000000 
362 	 -12.00000000 
363 	 4.00000000 
364 	 -8.00000000 
365 	 -12.00000000 
366 	 -8.00000000 
367 	 -12.00000000 
368 	 -12.00000000 
369 	 -12.00000000 
370 	 -4.00000000 
371 	 -12.00000000 
372 	 -8.00000000 
373 	 0.00000000 
374 	 0.00000000 
375 	 -4.00000000 
376 	 0.00000000 
377 	 -4.00000000 
378 	 -8.00000000 
379 	 -4.00000000 
380 	 -4.00000000 
381 	 -4.00000000 
382 	 -12.00000000 
383 	 -8.00000000 
384 	 0.00000000 
385 	 -8.00000000 
386 	 -12.00000000 
387 	 -4.00000000 
388 	 -4.00000000 
389 	 -12.00000000 
390 	 -12.00000000 
391 	 -8.00000000 
392 	 0.00000000 
393 	 0.00000000 
394 	 -4.00000000 
395 	 -12.00000000 
396 	 -4.00000000 
397 	 -4.00000000 
398 	 -12.00000000 
399 	 -4.00000000 
400 	 -8.00000000 
401 	 -4.00000000 
402 	 -8.00000000 
403 	 -8.00000000 
404 	 -4.00000000 
405 	 -12.00000000 
406 	 -8.00000000 
407 	 -12.00000000 
408 	 -16.00000000 
409 	 0.00000000 
410 	 -8.00000000 
411 	 0.00000000 
412 	 0.00000000 
413 	 -4.00000000 
414 	 -4.00000000 
415 	 -12.00000000 
416 	 -8.00000000 
417 	 -4.00000000 
418 	 -12.00000000 
419 	 -4.00000000 
420 	 0.00000000 
421 	 0.00000000 
422 	 0.00000000 
423 	 -4.00000000 
424 	 -4.00000000 
425 	 4.00000000 
426 	 -12.00000000 
427 	 -8.00000000 
428 	 -12.00000000 
429 	 -4.00000000 
430 	 -8.00000000 
431 	 0.00000000 
432 	 -4.00000000 
433 	 -4.00000000 
434 	 0.00000000 
435 	 0.00000000 
436 	 -4.00000000 
437 	 -8.00000000 
438 	 -8.00000000 
439 	 -4.00000000 
440 	 -8.00000000 
441 	 -8.00000000 
442 	 -4.00000000 
443 	 -4.00000000 
444 	 0.00000000 
445 	 -4.00000000 
446 	 0.00000000 
447 	 -4.00000000 
448 	 -4.00000000 
449 	 -8.00000000 
450 	 -4.00000000 
451 	 0.00000000 
452 	 -4.00000000 
453 	 0.00000000 
454 	 -12.00000000 
455 	 -4.00000000 
456 	 0.00000000 
457 	 -8.00000000 
458 	 0.00000000 
459 	 -12.00000000 
460 	 0.00000000 
461 	 -4.00000000 
462 	 -8.00000000 
463 	 -8.00000000 
464 	 -8.00000000 
465 	 -4.00000000 
466 	 -8.00000000 
467 	 0.00000000 
468 	 -16.00000000 
469 	 -12.00000000 
470 	 0.00000000 
471 	 -8.00000000 
472 	 -4.00000000 
473 	 0.00000000 
474 	 -4.00000000 
475 	 -4.00000000 
476 	 -4.00000000 
477 	 -8.00000000 
478 	 0.00000000 
479 	 -12.00000000 
480 	 0.00000000 
481 	 -12.00000000 
482 	 -4.00000000 
483 	 0.00000000 
484 	 -12.00000000 
485 	 -8.00000000 
486 	 -4.00000000 
487 	 -4.00000000 
488 	 -4.00000000 
489 	 -4.00000000 
490 	 -8.00000000 
491 	 -8.00000000 
492 	 -8.00000000 
493 	 -8.00000000 
494 	 -16.00000000 
495 	 -4.00000000 
496 	 -8.00000000 
497 	 -4.00000000 
498 	 -12.00000000 
499 	 -4.00000000 
